restaurant_visits,restaurant_spend_usd,bar_lounge_visits,spa_treatments_count,spa_spend_usd,gym_checkins_count,pool_beach_visits_count,activity_bookings_count,kids_club_sessions,tour_bookings_count,business_center_hours,concierge_requests_count,transport_requests_count,laundry_requests_count,service_complaint_count,total_dining_spend,total_wellness_usage,total_business_services,family_activity_score,guest_cluster
3,341.04,4,3,731.69,1,7,0,0,3,0.0,2,1,0,0,412.52000000000004,11,3.0,3,2
5,341.16,0,1,125.2,4,2,2,0,1,0.0,0,1,1,0,438.21000000000004,7,2.0,3,2
9,483.37,0,0,0.0,0,2,0,5,5,0.0,3,3,1,1,483.37,2,7.0,10,1
3,209.51,2,2,233.5,1,2,1,0,6,0.0,3,0,0,0,209.51,5,3.0,7,5
5,503.72,2,0,0.0,0,4,1,5,0,0.0,1,2,0,0,589.97,4,3.0,6,1
5,373.69,0,0,0.0,2,7,7,5,1,0.0,4,1,1,0,456.32,9,6.0,13,1
7,775.43,2,4,1058.61,1,2,2,0,3,0.0,0,0,1,0,892.78,7,1.0,5,2
0,0.0,1,0,0.0,0,0,0,0,1,0.7,2,3,3,0,207.26,0,8.7,1,3
4,334.89,2,5,1076.48,0,9,4,0,1,0.0,1,1,0,0,500.14,14,2.0,5,2
5,333.32,0,2,264.25,0,2,0,6,1,0.0,2,0,0,0,602.0999999999999,4,2.0,7,1
2,106.18,3,1,159.6,1,3,6,0,1,0.0,6,1,0,0,192.39,5,7.0,7,5
1,108.64,1,0,0.0,1,0,1,0,0,0.0,1,1,0,1,108.64,1,2.0,1,4
8,368.84,2,0,0.0,0,0,1,0,0,0.0,0,0,2,0,472.58,0,2.0,1,0
8,988.97,0,0,0.0,0,8,2,6,2,0.0,3,0,1,1,988.97,8,4.0,10,1
2,166.79,1,0,0.0,0,0,1,0,0,1.4,3,0,1,2,264.25,0,5.4,1,4
4,291.52,4,1,148.57,1,2,1,0,1,0.0,4,1,0,0,425.95,4,5.0,2,0
1,118.12,1,0,0.0,2,1,5,0,3,0.0,1,1,0,2,118.12,3,2.0,8,5
3,284.94,3,4,586.3,2,4,0,0,1,0.0,2,0,1,0,469.82,10,3.0,1,2
6,821.5,0,0,0.0,0,1,3,4,2,0.0,2,1,0,2,925.55,1,3.0,9,1
2,159.45,1,2,268.98,3,0,1,0,2,0.0,2,1,2,0,218.89,5,5.0,3,2
1,108.2,0,0,0.0,0,1,4,5,3,0.0,0,0,0,0,214.29000000000002,1,0.0,12,1
1,95.11,1,3,405.92,4,0,1,0,0,0.0,4,0,1,0,298.57,7,5.0,1,2
8,806.74,0,0,0.0,1,5,3,6,0,0.0,3,0,0,1,806.74,6,3.0,9,1
5,556.42,1,3,431.25,2,2,1,0,0,0.0,0,1,0,0,677.3599999999999,7,1.0,1,2
3,162.91,5,0,0.0,2,0,0,0,0,0.5,1,1,0,0,959.23,2,2.5,0,0
8,588.4,2,1,152.06,2,0,2,0,0,0.0,2,2,1,1,789.29,3,5.0,2,0
6,401.74,2,0,0.0,0,0,0,1,0,0.0,1,1,0,0,512.99,0,2.0,1,0
2,261.79,2,0,0.0,2,1,1,0,6,0.0,2,0,2,0,261.79,3,4.0,7,5
3,228.87,2,2,275.08,0,5,5,0,0,0.0,1,0,2,1,377.39,7,3.0,5,1
7,576.93,1,0,0.0,0,0,4,6,1,0.0,3,2,0,1,772.8199999999999,0,5.0,11,1
6,447.55,2,2,225.67,2,1,3,0,2,0.0,2,1,2,1,566.15,5,5.0,5,0
6,446.68,4,0,0.0,0,0,0,0,2,0.0,0,2,1,0,446.68,0,3.0,2,0
0,0.0,0,0,0.0,0,0,0,0,2,0.0,2,0,0,2,0.0,0,2.0,2,4
2,194.73,1,1,148.3,1,6,1,0,1,0.0,4,1,0,1,620.52,8,5.0,2,2
0,0.0,2,0,0.0,1,3,4,0,5,0.0,1,4,2,0,0.0,4,7.0,9,5
0,0.0,0,0,0.0,2,0,0,0,2,5.1,5,1,1,0,52.79,2,12.1,2,3
0,0.0,0,0,0.0,1,0,0,0,0,1.3,0,1,0,1,0.0,1,2.3,0,4
6,138.39,5,1,130.21,0,0,0,0,1,0.0,3,0,1,0,138.39,1,4.0,1,0
5,550.45,1,3,681.57,6,1,2,0,1,0.0,3,0,2,0,653.72,10,5.0,3,2
6,579.58,0,2,270.37,3,1,2,0,0,0.0,2,0,0,1,633.34,6,2.0,2,2
3,240.67,7,0,0.0,0,1,0,1,1,0.0,1,0,0,1,240.67,1,1.0,2,4
1,81.08,2,4,556.97,3,1,0,0,0,0.0,4,1,2,0,164.07999999999998,8,7.0,0,2
13,1038.34,0,1,265.25,3,3,2,0,0,0.0,1,2,2,0,1239.31,7,5.0,2,0
10,791.18,2,0,0.0,0,0,0,0,0,0.0,2,2,0,0,861.92,0,4.0,0,0
8,623.66,4,0,0.0,0,0,0,0,0,0.0,1,1,1,0,1016.99,0,3.0,0,0
1,79.24,0,1,92.04,1,0,0,0,0,0.0,3,2,0,1,79.24,2,5.0,0,4
3,110.1,0,0,0.0,1,1,5,0,1,0.0,4,2,0,0,178.70999999999998,2,6.0,6,5
2,132.37,1,0,0.0,1,1,2,0,0,4.2,1,2,3,0,132.37,2,10.2,2,3
5,312.98,2,5,488.46,2,2,1,0,2,0.0,0,0,0,0,389.35,9,0.0,3,2
5,307.78,3,0,0.0,2,0,6,0,4,0.0,2,4,0,0,307.78,2,6.0,10,5
1,93.79,1,0,0.0,0,0,0,0,1,2.1,5,2,2,0,330.94,0,11.1,1,3
4,472.87,2,2,406.06,2,5,3,0,1,3.2,1,2,0,0,509.08,9,6.2,4,2
3,198.14,0,0,0.0,0,4,4,4,3,0.0,1,4,0,0,198.14,4,5.0,11,1
0,0.0,1,0,0.0,0,0,1,0,1,4.7,3,3,4,1,250.1,0,14.7,2,3
0,0.0,3,0,0.0,0,0,0,0,0,0.6,5,1,0,0,204.32,0,6.6,0,4
2,212.74,0,0,0.0,2,1,3,0,2,0.0,3,2,1,0,212.74,3,6.0,5,5
4,384.0,0,0,0.0,3,0,1,0,4,5.2,4,0,0,1,550.06,3,9.2,5,5
8,369.96,0,0,0.0,0,2,3,2,8,0.0,3,2,1,0,402.13,2,6.0,13,5
4,224.17,0,4,609.41,4,3,2,0,2,0.0,3,1,1,0,224.17,11,5.0,4,2
6,450.49,4,2,212.47,2,1,0,0,1,0.0,3,1,1,0,921.94,5,5.0,1,0
0,0.0,2,5,1109.69,1,3,1,0,0,0.0,2,1,0,0,148.22,9,3.0,1,2
1,71.83,0,0,0.0,0,0,1,0,0,0.0,1,2,0,0,71.83,0,3.0,1,4
1,65.1,0,0,0.0,0,0,0,0,1,6.5,1,3,2,0,206.2,0,12.5,1,3
7,462.35,3,0,0.0,1,0,0,0,0,0.0,1,1,0,0,531.1800000000001,1,2.0,0,0
3,232.8,2,4,758.89,0,6,1,0,1,0.0,0,0,2,0,330.58000000000004,10,2.0,2,2
4,365.83,2,1,100.09,3,4,8,0,3,0.0,6,3,1,1,442.15,8,10.0,11,5
6,269.57,2,6,753.98,4,2,1,0,0,0.0,4,0,0,0,269.57,12,4.0,1,2
4,324.58,3,0,0.0,0,2,2,0,3,0.0,4,3,0,0,385.7,2,7.0,5,5
5,413.72,1,1,139.54,1,0,1,2,3,0.0,5,2,0,0,413.72,2,7.0,6,5
5,370.13,0,1,193.6,0,2,5,3,1,0.0,2,0,2,0,502.77,3,4.0,9,1
1,71.53,1,1,120.8,0,1,0,0,0,1.5,2,1,3,0,127.93,2,7.5,0,3
1,95.56,1,0,0.0,2,4,1,5,1,0.0,0,0,1,1,95.56,6,1.0,7,1
5,372.49,0,1,144.42,0,3,4,0,1,0.0,2,2,0,1,438.63,4,4.0,5,1
3,143.56,1,0,0.0,0,2,3,5,1,0.0,3,1,0,0,386.08000000000004,2,4.0,9,1
0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,1,0.0,0,1.0,0,4
4,407.95,2,7,1147.63,2,4,1,0,2,0.0,2,0,0,0,437.74,13,2.0,3,2
0,0.0,5,0,0.0,1,1,0,0,0,3.7,4,1,2,0,50.53,2,10.7,0,3
0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0,0,1,123.09,0,0.0,0,4
0,0.0,0,0,0.0,0,0,0,0,0,3.2,1,2,4,0,0.0,0,10.2,0,3
9,597.35,1,5,289.61,0,2,1,0,1,0.0,3,1,0,0,753.05,7,4.0,2,0
1,68.26,0,0,0.0,0,0,1,0,0,3.8,2,1,2,0,133.99,0,8.8,1,3
2,253.95,2,4,831.6,1,4,4,0,9,0.0,7,1,1,0,253.95,9,9.0,13,5
10,967.74,2,0,0.0,0,2,0,0,1,0.0,3,0,1,2,1019.94,2,4.0,1,0
7,780.25,0,5,841.43,1,4,1,0,3,0.0,4,0,1,0,999.6800000000001,10,5.0,4,2
2,105.46,1,0,0.0,0,4,2,8,0,0.0,0,3,1,0,105.46,4,4.0,10,1
6,393.03,0,1,133.41,0,4,2,0,1,0.0,3,2,0,0,393.03,5,5.0,3,1
5,438.39,4,1,140.24,0,0,0,0,1,0.0,1,1,0,0,516.4,1,2.0,1,0
0,0.0,0,0,0.0,0,0,3,0,2,0.0,0,1,0,0,0.0,0,1.0,5,4
0,0.0,1,0,0.0,0,0,0,0,0,2.1,4,4,2,0,320.97,0,12.1,0,3
6,289.68,0,2,254.46,0,2,1,0,3,0.0,1,1,1,0,289.68,4,3.0,4,0
1,52.5,0,0,0.0,1,0,0,0,0,4.0,5,0,2,0,264.18,1,11.0,0,3
1,72.34,1,0,0.0,1,0,1,0,2,2.2,4,3,2,1,123.23,1,11.2,3,3
1,79.49,1,0,0.0,0,0,0,0,0,4.6,2,4,1,1,133.29,0,11.6,0,3
7,800.86,3,2,437.86,1,3,1,0,0,0.0,1,0,0,0,909.3,6,1.0,1,0
7,402.65,1,1,108.51,2,7,0,0,0,4.1,1,1,0,0,517.47,10,6.1,0,2
5,240.85,1,4,611.05,2,2,4,0,1,0.0,1,1,1,0,369.98,8,3.0,5,2
9,553.12,3,0,0.0,0,0,0,0,0,0.0,2,0,0,0,553.12,0,2.0,0,0
4,320.42,0,0,0.0,1,6,2,2,1,0.0,4,1,0,1,380.98,7,5.0,5,1
2,110.74,0,0,0.0,0,0,0,0,0,2.2,3,2,1,0,172.01999999999998,0,8.2,0,3
4,267.06,2,2,248.9,1,3,1,0,1,0.0,2,0,2,1,407.53,6,4.0,2,2
3,328.96,3,1,249.24,1,1,1,0,0,0.0,1,1,0,0,481.7,3,2.0,1,0
0,0.0,0,0,0.0,1,0,1,0,2,3.4,5,3,1,0,68.93,1,12.4,3,3
3,138.87,3,0,0.0,2,2,4,0,5,0.0,7,1,0,0,227.59,4,8.0,9,5
7,412.48,2,2,315.26,5,0,4,0,6,0.0,1,0,1,0,543.98,7,2.0,10,5
3,222.53,4,2,372.38,1,1,1,0,0,0.0,1,0,0,0,489.15999999999997,4,1.0,1,0
4,206.81,5,0,0.0,0,0,0,0,1,0.0,0,0,1,0,359.95,0,1.0,1,0
3,303.12,1,0,0.0,0,2,7,0,4,0.0,4,2,1,0,450.5,2,7.0,11,5
9,833.07,2,0,0.0,2,5,0,0,0,0.0,3,1,0,0,1026.44,7,4.0,0,0
3,149.11,2,2,282.35,1,6,2,0,3,0.0,1,1,0,0,343.39,9,2.0,5,2
5,344.7,0,0,0.0,0,9,1,5,1,0.0,1,2,1,0,344.7,9,4.0,7,1
1,91.41,3,2,357.17,2,1,2,0,3,0.0,3,5,1,0,158.44,5,9.0,5,5
1,128.19,3,0,0.0,1,0,0,0,0,0.0,0,1,0,0,270.1,1,1.0,0,4
5,423.62,0,1,190.09,1,10,2,1,1,0.0,3,0,0,0,496.24,12,3.0,4,1
4,314.17,0,0,0.0,0,5,6,5,3,0.0,2,0,1,0,466.36,5,3.0,14,1
5,369.03,3,0,0.0,2,4,2,0,1,0.0,5,0,1,0,369.03,6,6.0,3,5
2,228.0,1,4,902.57,4,2,1,0,1,0.0,1,1,0,0,262.12,10,2.0,2,2
1,41.58,0,0,0.0,2,0,1,0,0,0.9,3,2,2,1,113.21,2,7.9,1,3
4,129.54,0,1,55.99,0,4,0,3,1,0.0,2,2,0,0,330.08,5,4.0,4,1
4,473.59,0,7,1367.46,0,7,2,0,2,0.0,2,1,0,0,558.04,14,3.0,4,2
4,209.79,2,0,0.0,0,3,5,0,3,0.0,6,1,0,0,279.84,3,7.0,8,5
1,83.86,3,0,0.0,0,0,0,0,2,0.0,1,3,0,0,299.45,0,4.0,2,4
3,317.37,3,5,1285.44,0,2,0,0,0,0.0,1,1,2,0,493.47,7,4.0,0,2
0,0.0,1,0,0.0,1,0,0,0,0,0.0,1,0,1,0,0.0,1,2.0,0,4
8,817.81,2,2,264.67,2,4,4,0,0,0.0,0,2,3,0,893.67,8,5.0,4,0
1,83.91,2,0,0.0,0,0,0,0,0,1.4,4,2,0,1,83.91,0,7.4,0,3
0,0.0,1,0,0.0,1,0,1,0,2,2.0,0,2,2,0,83.95,1,6.0,3,3
4,404.47,2,0,0.0,1,1,5,0,4,0.0,1,1,1,0,485.8,2,3.0,9,5
12,713.59,1,0,0.0,0,5,4,0,0,2.8,4,0,0,0,713.59,5,6.8,4,0
5,239.87,1,11,1216.26,2,8,1,1,1,0.0,1,0,2,0,297.29,21,3.0,3,2
1,64.82,0,0,0.0,0,3,1,3,1,5.4,2,0,1,0,168.19,3,8.4,5,3
0,0.0,0,0,0.0,0,0,1,0,1,0.0,2,1,0,1,0.0,0,3.0,2,4
2,157.24,1,0,0.0,1,0,0,0,0,2.5,6,2,1,1,259.91,1,11.5,0,3
1,57.84,0,0,0.0,0,0,0,0,0,0.0,1,2,0,0,92.05000000000001,0,3.0,0,4
1,68.24,0,0,0.0,0,0,0,0,1,5.4,1,6,2,0,125.85,0,14.4,1,3
4,320.21,2,4,553.77,2,0,1,1,4,0.0,1,1,0,1,492.67999999999995,6,2.0,6,2
1,97.44,1,0,0.0,0,0,0,0,0,2.3,3,1,1,1,511.46,0,7.3,0,3
5,579.96,1,0,0.0,0,4,2,10,1,0.0,2,1,0,0,650.77,4,3.0,13,1
4,377.36,4,3,522.23,0,5,0,0,1,3.3,1,1,2,0,434.86,8,7.3,1,2
0,0.0,1,0,0.0,2,0,1,0,0,3.5,5,1,1,0,107.04,2,10.5,1,3
1,98.91,0,0,0.0,2,3,2,0,1,0.0,3,1,1,0,98.91,5,5.0,3,4
4,141.46,4,0,0.0,0,0,2,0,0,0.0,2,0,0,0,319.92,0,2.0,2,4
6,601.97,0,0,0.0,2,4,2,7,1,5.6,2,1,2,0,684.29,6,10.6,10,1
7,659.3,1,5,553.73,4,2,3,0,0,0.0,0,2,2,0,806.9499999999999,11,4.0,3,2
5,346.3,0,0,0.0,0,2,4,0,1,0.0,1,0,0,0,399.39,2,1.0,5,1
5,279.41,0,0,0.0,0,4,5,4,1,0.0,3,2,1,0,403.81000000000006,4,6.0,10,1
3,226.03,1,6,944.29,3,3,0,0,1,0.0,2,1,0,1,490.62,12,3.0,1,2
5,177.96,0,0,0.0,1,1,1,3,2,0.0,1,0,1,0,177.96,2,2.0,6,1
10,618.7,5,0,0.0,1,0,0,0,2,0.0,0,1,2,0,783.36,1,3.0,2,0
4,153.16,1,0,0.0,1,0,0,0,1,2.1,3,2,2,1,395.22,1,9.1,1,3
0,0.0,1,0,0.0,1,0,0,0,0,5.4,0,4,0,2,80.51,1,9.4,0,3
5,475.58,4,1,242.81,1,0,1,0,2,0.0,2,1,2,0,550.13,2,5.0,3,0
11,1091.26,3,1,234.71,1,0,0,0,2,0.0,3,0,0,0,1225.11,2,3.0,2,0
0,0.0,3,1,102.53,1,4,4,0,2,0.0,4,1,1,0,0.0,6,6.0,6,5
2,140.55,4,0,0.0,0,0,0,0,1,2.9,2,1,0,0,407.18,0,5.9,1,4
2,196.87,0,5,979.42,3,1,3,0,1,0.0,2,1,1,0,196.87,9,4.0,4,2
3,146.3,0,0,0.0,1,0,0,0,2,0.0,0,0,0,1,146.3,1,0.0,2,4
7,522.13,5,3,275.07,1,1,5,0,2,4.5,1,1,1,0,633.62,5,7.5,7,0
6,539.01,3,2,226.32,1,2,5,0,1,0.0,1,1,1,0,590.53,5,3.0,6,0
2,174.33,0,0,0.0,0,0,0,0,1,0.0,1,0,0,0,174.33,0,1.0,1,4
3,298.7,1,0,0.0,4,0,1,0,2,0.0,0,4,1,1,298.7,4,5.0,3,5
0,0.0,1,0,0.0,1,3,6,0,3,0.0,2,3,0,1,0.0,4,5.0,9,5
3,203.01,2,5,667.81,1,2,3,0,0,0.0,0,0,1,1,334.03999999999996,8,1.0,3,2
5,308.55,5,0,0.0,2,1,0,0,3,0.0,0,0,0,0,495.12,3,0.0,3,0
6,671.92,1,1,231.41,1,0,2,0,3,0.0,0,1,2,0,810.73,2,3.0,5,0
9,917.37,1,1,212.46,1,1,0,0,1,2.9,2,0,0,0,1208.1399999999999,3,4.9,1,0
4,284.36,1,2,350.76,0,5,4,0,1,0.0,0,2,1,0,367.91,7,3.0,5,1
5,226.37,2,1,146.44,3,2,6,0,0,0.0,3,1,1,2,392.62,6,5.0,6,5
4,451.41,0,5,800.38,1,1,3,0,0,0.0,1,1,2,0,451.41,7,4.0,3,2
7,652.2,1,2,517.67,1,2,1,0,2,0.0,6,2,0,0,652.2,5,8.0,3,0
2,162.06,2,0,0.0,0,1,1,0,0,0.0,4,1,1,0,514.4300000000001,1,6.0,1,4
6,214.64,2,0,0.0,1,0,2,0,1,0.0,0,0,0,0,605.28,1,0.0,3,0
6,252.63,2,1,96.58,0,1,1,0,0,0.0,1,0,1,0,500.96000000000004,2,2.0,1,0
5,611.25,2,2,487.89,2,2,4,0,5,0.0,3,0,0,0,796.2,6,3.0,9,5
2,160.69,1,0,0.0,1,4,3,5,3,0.0,3,1,1,0,374.91999999999996,5,5.0,11,1
4,234.11,0,0,0.0,0,3,0,0,0,0.0,1,0,2,0,306.43,3,3.0,0,4
1,69.65,0,0,0.0,1,0,0,0,0,0.0,0,1,0,1,128.55,1,1.0,0,4
4,174.07,1,0,0.0,1,3,2,0,6,0.0,6,3,0,0,235.66,4,9.0,8,5
0,0.0,0,0,0.0,0,0,0,0,0,2.6,4,5,1,0,87.06,0,12.6,0,3
4,403.76,3,0,0.0,3,1,1,2,3,0.0,6,1,1,2,525.02,4,8.0,6,5
1,86.84,0,0,0.0,1,0,1,0,1,3.7,3,3,2,0,148.24,1,11.7,2,3
3,239.47,1,0,0.0,1,0,0,0,0,1.3,5,3,0,0,299.65999999999997,1,9.3,0,3
1,76.92,1,0,0.0,0,0,0,0,0,0.8,4,1,1,0,76.92,0,6.8,0,3
3,293.03,4,2,188.44,0,1,1,0,0,0.0,1,2,1,0,716.88,3,4.0,1,0
3,349.17,0,0,0.0,3,1,2,0,2,0.0,7,2,1,0,349.17,4,10.0,4,5
1,65.32,2,0,0.0,0,0,0,0,0,0.0,2,0,0,0,65.32,0,2.0,0,4
3,238.76,2,1,158.81,2,0,6,0,6,0.0,0,0,1,0,238.76,3,1.0,12,5
5,390.66,4,0,0.0,0,0,1,0,1,0.0,3,1,1,0,426.70000000000005,0,5.0,2,0
2,56.97,0,0,0.0,1,0,0,0,1,1.2,1,0,0,0,56.97,1,2.2,1,4
1,41.97,1,0,0.0,1,1,0,0,0,0.0,1,0,0,0,41.97,2,1.0,0,4
2,170.6,4,0,0.0,0,0,1,0,1,1.6,3,3,4,0,300.65,0,11.6,2,3
3,200.98,0,0,0.0,0,6,4,8,1,0.0,2,0,0,0,200.98,6,2.0,13,1
8,485.66,1,0,0.0,2,5,0,3,2,0.0,3,0,1,0,526.59,7,4.0,5,1
0,0.0,3,0,0.0,1,1,0,0,0,0.0,0,1,0,1,108.73,2,1.0,0,4
5,652.95,3,1,180.87,2,5,2,0,2,0.0,0,1,0,0,819.84,8,1.0,4,0
3,260.77,0,2,351.67,0,0,5,0,2,0.0,1,3,0,0,339.34999999999997,2,4.0,7,5
2,163.46,0,0,0.0,0,0,0,0,0,0.0,0,1,1,2,163.46,0,2.0,0,4
4,464.17,3,1,191.8,4,2,5,0,6,0.0,4,5,0,1,464.17,7,9.0,11,5
2,154.36,2,0,0.0,0,1,6,0,1,0.0,2,0,0,1,231.22000000000003,1,2.0,7,5
0,0.0,1,0,0.0,0,0,0,0,0,0.5,5,1,4,0,129.2,0,10.5,0,3
6,475.24,0,1,166.65,1,2,1,0,0,0.0,0,1,0,0,475.24,4,1.0,1,0
6,435.16,2,0,0.0,0,3,0,8,3,0.0,3,1,1,0,435.16,3,5.0,11,1
4,358.25,2,4,794.06,4,1,2,0,0,0.0,2,0,2,1,420.73,9,4.0,2,2
1,80.22,1,0,0.0,0,0,2,0,1,0.0,1,0,0,1,80.22,0,1.0,3,4
4,271.59,1,1,137.06,2,3,6,4,1,0.0,1,0,0,0,271.59,6,1.0,11,1
0,0.0,0,0,0.0,1,0,1,0,1,0.0,3,4,0,0,69.18,1,7.0,2,3
3,193.2,0,1,269.16,0,2,3,5,2,0.0,3,2,0,1,299.81,3,5.0,10,1
4,263.52,1,0,0.0,0,5,3,3,0,0.0,2,0,0,0,263.52,5,2.0,6,1
7,125.6,6,0,0.0,0,1,0,0,1,0.0,0,3,2,0,219.63,1,5.0,1,0
8,361.81,5,1,119.05,0,0,0,0,1,0.0,0,0,1,0,493.51,1,1.0,1,0
3,236.87,4,0,0.0,1,0,2,0,1,0.0,4,5,1,0,295.92,1,10.0,3,3
0,0.0,2,0,0.0,2,0,0,0,1,6.2,3,3,0,1,52.66,2,12.2,1,3
11,512.28,1,2,279.21,2,2,0,0,1,0.0,0,1,1,0,591.38,6,2.0,1,0
0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,2,1,0,40.14,0,4.0,0,4
1,97.81,0,0,0.0,0,0,0,0,0,2.0,1,3,0,0,293.96000000000004,0,6.0,0,4
8,679.61,4,1,150.28,3,2,0,0,1,0.0,2,2,0,0,1334.58,6,4.0,1,0
7,680.56,4,1,229.79,0,1,1,0,0,0.0,1,2,1,0,1007.9599999999999,2,4.0,1,0
0,0.0,2,0,0.0,1,0,0,0,0,2.3,3,2,3,0,139.82,1,10.3,0,3
9,915.71,2,4,726.64,2,3,3,0,1,0.0,1,0,0,0,980.24,9,1.0,4,2
1,66.34,0,0,0.0,1,0,0,0,0,0.0,0,0,0,0,87.91,1,0.0,0,4
0,0.0,1,0,0.0,1,0,1,0,0,3.1,3,3,2,0,99.55,1,11.1,1,3
2,165.18,1,5,1125.41,4,1,0,0,1,0.0,1,1,1,0,204.24,10,3.0,1,2
5,341.61,0,6,516.65,4,1,0,0,0,2.3,3,1,0,0,400.90000000000003,11,6.3,0,2
1,110.08,2,1,216.53,1,3,8,0,3,0.0,4,4,1,0,110.08,5,9.0,11,5
2,205.85,1,3,536.51,3,5,4,0,0,3.3,0,1,1,0,294.64,11,5.3,4,2
0,0.0,2,0,0.0,2,0,2,0,4,0.0,3,4,0,0,37.81,2,7.0,6,5
4,272.09,1,0,0.0,1,1,2,0,1,0.0,3,1,0,0,272.09,2,4.0,3,4
6,676.17,5,0,0.0,3,2,1,0,0,0.0,1,0,0,1,793.38,5,1.0,1,0
2,76.73,3,0,0.0,0,0,1,0,0,3.2,2,2,2,0,154.84,0,9.2,1,3
2,149.21,0,0,0.0,0,7,3,12,4,0.0,1,3,0,0,232.69,7,4.0,19,1
5,690.18,0,0,0.0,1,4,1,0,1,0.0,4,2,0,1,824.6899999999999,5,6.0,2,0
6,315.29,2,1,172.03,1,6,2,0,0,0.0,1,1,1,0,373.45000000000005,8,3.0,2,2
3,167.5,4,0,0.0,1,2,7,0,5,0.0,7,1,1,0,167.5,3,9.0,12,5
0,0.0,2,0,0.0,0,0,0,0,0,2.3,7,4,1,0,85.23,0,14.3,0,3
0,0.0,0,0,0.0,0,0,0,0,2,0.9,4,1,3,0,46.38,0,8.9,2,3
2,162.39,1,1,104.37,1,4,5,0,1,0.0,1,1,0,0,162.39,6,2.0,6,1
6,560.49,3,6,1054.53,2,2,1,0,0,0.0,2,1,0,0,670.5,10,3.0,1,2
1,104.2,1,0,0.0,0,0,1,0,0,0.0,1,0,0,0,104.2,0,1.0,1,4
6,414.49,0,0,0.0,1,9,4,4,3,0.0,2,3,0,0,414.49,10,5.0,11,1
3,193.7,4,0,0.0,1,3,1,0,2,0.0,0,2,1,1,264.74,4,3.0,3,4
1,62.28,0,1,88.53,4,2,1,0,2,0.0,1,1,1,0,62.28,7,3.0,3,4
4,359.26,0,2,436.42,1,4,1,0,1,0.0,4,1,2,0,445.4,7,7.0,2,2
0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,1,0,0,199.33,0,1.0,1,4
4,370.8,0,0,0.0,3,0,5,0,6,0.0,6,2,1,1,468.03000000000003,3,9.0,11,5
7,523.7,0,3,484.71,0,2,0,0,1,0.0,1,1,1,0,582.9100000000001,5,3.0,1,0
2,99.39,1,0,0.0,4,0,2,0,3,0.0,7,2,2,0,99.39,4,11.0,5,5
1,90.74,0,0,0.0,0,0,1,0,0,0.0,2,1,1,0,132.22,0,4.0,1,4
7,468.92,1,0,0.0,0,7,2,0,1,0.0,1,0,0,0,468.92,7,1.0,3,1
3,275.95,1,2,163.63,3,3,0,0,0,0.0,3,1,0,0,321.90999999999997,8,4.0,0,2
4,278.47,1,0,0.0,0,4,3,3,1,0.0,2,1,1,2,532.83,4,4.0,7,1
1,68.36,2,0,0.0,0,0,1,0,1,2.7,6,3,0,0,254.26999999999998,0,11.7,2,3
4,262.33,1,0,0.0,1,1,0,0,0,4.7,4,2,1,0,340.76,2,11.7,0,3
3,188.51,1,1,242.66,2,0,3,0,1,0.0,2,0,1,0,316.0,3,3.0,4,4
0,0.0,1,0,0.0,0,0,1,0,1,0.0,0,0,2,1,0.0,0,2.0,2,4
2,187.24,6,0,0.0,0,0,3,0,0,0.0,1,1,1,0,444.73,0,3.0,3,0
1,81.36,0,1,97.32,0,3,3,11,0,0.0,3,0,0,0,161.14,4,3.0,14,1
6,466.17,4,7,1166.9,2,4,3,0,3,0.0,0,1,0,0,539.59,13,1.0,6,2
7,397.74,5,0,0.0,0,0,0,0,2,0.0,0,1,0,0,538.19,0,1.0,2,0
8,437.98,1,0,0.0,0,5,7,0,2,0.0,3,0,0,0,511.34000000000003,5,3.0,9,1
4,127.35,1,0,0.0,1,0,0,0,0,3.8,5,1,2,0,352.16999999999996,1,11.8,0,3
0,0.0,0,0,0.0,1,0,0,0,1,1.2,3,0,3,0,151.3,1,7.2,1,3
5,342.2,0,0,0.0,0,0,0,0,1,0.0,0,1,0,1,342.2,0,1.0,1,4
5,444.37,0,1,161.06,0,2,3,1,0,0.0,0,0,1,0,498.36,3,1.0,4,0
5,373.94,0,2,172.66,5,3,0,0,0,0.0,2,1,2,0,450.93,10,5.0,0,2
3,257.23,0,2,540.27,2,0,2,0,1,0.0,2,1,1,0,338.58000000000004,4,4.0,3,2
3,106.09,1,3,323.24,1,4,2,0,0,0.0,0,0,0,0,382.83000000000004,8,0.0,2,2
0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,58.96,0,0.0,0,4
0,0.0,2,0,0.0,0,0,0,0,0,0.0,2,2,0,0,104.12,0,4.0,0,4
7,230.36,3,0,0.0,2,0,1,0,0,0.0,3,2,1,0,320.86,2,6.0,1,0
7,541.06,2,2,251.17,1,2,3,0,1,0.0,3,1,0,0,818.2099999999999,5,4.0,4,0
3,168.87,1,0,0.0,1,0,0,0,0,2.8,2,6,2,1,494.82,1,12.8,0,3
1,89.33,2,0,0.0,2,0,1,0,0,2.6,1,2,0,0,144.51999999999998,2,5.6,1,4
3,344.84,3,0,0.0,3,0,4,0,4,0.0,6,1,1,0,344.84,3,8.0,8,5
